"ano_eleicao","num_turno","sigla_uf","muni_code","sigla_partido_hoje","total_votes_race","cand_votes","max_votes","runner_up"
"1",2020,1,"AC",1007,"PP",7051,2311,3386,2311
"2",2020,1,"AC",1007,"PDT",7051,3386,3386,2311
"3",2020,1,"AC",1007,"PT",7051,188,3386,2311
"4",2020,1,"AC",1007,"PSB",7051,735,3386,2311
"5",2020,1,"AC",1007,"SOLIDARIEDADE",7051,431,3386,2311
"6",2020,1,"AC",1015,"PT",5897,1228,2627,1318
"7",2020,1,"AC",1015,"PTB",5897,724,2627,1318
"8",2020,1,"AC",1015,"MDB",5897,1318,2627,1318
"9",2020,1,"AC",1015,"DEM",5897,2627,2627,1318
"10",2020,1,"AC",1023,"REPUBLICANOS",9531,1063,5415,2761
"11",2020,1,"AC",1023,"PP",9531,5415,5415,2761
"12",2020,1,"AC",1023,"MDB",9531,2761,5415,2761
"13",2020,1,"AC",1023,"PSL",9531,169,5415,2761
"14",2020,1,"AC",1023,"PSB",9531,123,5415,2761
"15",2020,1,"AC",1031,"PP",2845,1016,1156,1016
"16",2020,1,"AC",1031,"MDB",2845,1156,1156,1016
"17",2020,1,"AC",1031,"PSDB",2845,579,1156,1016
"18",2020,1,"AC",1031,"PROS",2845,94,1156,1016
"19",2020,1,"AC",1040,"PT",8373,3303,4521,3303
"20",2020,1,"AC",1040,"PSD",8373,4521,4521,3303
"21",2020,1,"AC",1040,"PROS",8373,549,4521,3303
"22",2020,1,"AC",1058,"PT",12868,7651,7651,4590
"23",2020,1,"AC",1058,"MDB",12868,4590,7651,4590
"24",2020,1,"AC",1058,"PSDB",12868,627,7651,4590
"25",2020,1,"AC",1066,"MDB",5423,3411,3411,2012
"26",2020,1,"AC",1066,"PROS",5423,2012,3411,2012
"27",2020,1,"AC",1074,"PP",42509,18766,18766,14666
"28",2020,1,"AC",1074,"MDB",42509,14666,18766,14666
"29",2020,1,"AC",1074,"PSL",42509,9077,18766,14666
"30",2020,1,"AC",1082,"PP",8971,307,5977,2340
"31",2020,1,"AC",1082,"PT",8971,2340,5977,2340
"32",2020,1,"AC",1082,"PTB",8971,343,5977,2340
"33",2020,1,"AC",1082,"PSOL",8971,4,5977,2340
"34",2020,1,"AC",1082,"PROS",8971,5977,5977,2340
"35",2020,1,"AC",1090,"PT",7575,4115,4115,3460
"36",2020,1,"AC",1090,"MDB",7575,3460,4115,3460
"37",2020,1,"AC",1104,"PDT",4186,1264,1264,1053
"38",2020,1,"AC",1104,"PT",4186,915,1264,1053
"39",2020,1,"AC",1104,"MDB",4186,1053,1264,1053
"40",2020,1,"AC",1104,"PL",4186,186,1264,1053
"41",2020,1,"AC",1104,"PCdoB",4186,768,1264,1053
"42",2020,1,"AC",1112,"PP",9036,741,3984,3328
"43",2020,1,"AC",1112,"PT",9036,983,3984,3328
"44",2020,1,"AC",1112,"PSL",9036,3328,3984,3328
"45",2020,1,"AC",1112,"PSDB",9036,3984,3984,3328
"46",2020,1,"AC",1120,"PP",6849,2405,2638,2405
"47",2020,1,"AC",1120,"PDT",6849,1237,2638,2405
"48",2020,1,"AC",1120,"MDB",6849,2638,2638,2405
"49",2020,1,"AC",1120,"PROS",6849,569,2638,2405
"50",2020,1,"AC",1139,"PP",15496,8528,8528,5716
"51",2020,1,"AC",1139,"PT",15496,706,8528,5716
"52",2020,1,"AC",1139,"MDB",15496,5716,8528,5716
"53",2020,1,"AC",1139,"PSL",15496,546,8528,5716
"54",2020,1,"AC",1392,"PP",177462,87987,87987,40250
"55",2020,1,"AC",1392,"PT",177462,7121,87987,40250
"56",2020,1,"AC",1392,"MDB",177462,12362,87987,40250
"57",2020,1,"AC",1392,"PSC",177462,1509,87987,40250
"58",2020,1,"AC",1392,"PSB",177462,40250,87987,40250
"59",2020,1,"AC",1392,"PSDB",177462,25939,87987,40250
"60",2020,1,"AC",1392,"AVANTE",177462,2294,87987,40250
"61",2020,1,"AC",1457,"PP",21512,9329,12183,9329
"62",2020,1,"AC",1457,"MDB",21512,12183,12183,9329
"63",2020,1,"AC",1473,"PDT",18562,5461,5461,4650
"64",2020,1,"AC",1473,"PTB",18562,57,5461,4650
"65",2020,1,"AC",1473,"MDB",18562,3634,5461,4650
"66",2020,1,"AC",1473,"DEM",18562,4650,5461,4650
"67",2020,1,"AC",1473,"PSOL",18562,280,5461,4650
"68",2020,1,"AC",1473,"PCdoB",18562,4480,5461,4650
"69",2020,1,"AC",1490,"PP",8797,2338,3815,2338
"70",2020,1,"AC",1490,"PT",8797,3815,3815,2338
"71",2020,1,"AC",1490,"MDB",8797,1443,3815,2338
"72",2020,1,"AC",1490,"PSD",8797,1201,3815,2338
"73",2020,1,"AC",1511,"MDB",9411,2679,3838,2800
"74",2020,1,"AC",1511,"PSL",9411,94,3838,2800
"75",2020,1,"AC",1511,"PSDB",9411,2800,3838,2800
"76",2020,1,"AC",1511,"PSD",9411,3838,3838,2800
"77",2020,1,"AC",1538,"PP",13618,4428,4428,3993
"78",2020,1,"AC",1538,"MDB",13618,3272,4428,3993
"79",2020,1,"AC",1538,"PSL",13618,263,4428,3993
"80",2020,1,"AC",1538,"PSDB",13618,1662,4428,3993
"81",2020,1,"AC",1538,"SOLIDARIEDADE",13618,3993,4428,3993
"82",2020,1,"AC",1554,"MDB",5396,3082,3082,2314
"83",2020,1,"AC",1554,"PSD",5396,2314,3082,2314
"84",2020,1,"AC",1570,"PT",4765,1583,1583,1082
"85",2020,1,"AC",1570,"MDB",4765,387,1583,1082
"86",2020,1,"AC",1570,"PSDB",4765,964,1583,1082
"87",2020,1,"AC",1570,"PSD",4765,1082,1583,1082
"88",2020,1,"AC",1570,"PCdoB",4765,749,1583,1082
"89",2020,1,"AL",27006,"PTB",8162,3798,4364,3798
"90",2020,1,"AL",27006,"DEM",8162,4364,4364,3798
"91",2020,1,"AL",27014,"PP",11012,5943,5943,3198
"92",2020,1,"AL",27014,"MDB",11012,3198,5943,3198
"93",2020,1,"AL",27014,"PSL",11012,698,5943,3198
"94",2020,1,"AL",27014,"PSD",11012,1173,5943,3198
"95",2020,1,"AL",27022,"PP",6690,4095,4095,2476
"96",2020,1,"AL",27022,"MDB",6690,2476,4095,2476
"97",2020,1,"AL",27022,"PCdoB",6690,119,4095,2476
"98",2020,1,"AL",27030,"PP",9064,5456,5456,3504
"99",2020,1,"AL",27030,"MDB",9064,3504,5456,3504
"100",2020,1,"AL",27030,"PROS",9064,104,5456,3504
"101",2020,1,"AL",27049,"PP",7786,4767,4767,3019
"102",2020,1,"AL",27049,"PTB",7786,3019,4767,3019
"103",2020,1,"AL",27057,"REPUBLICANOS",108598,20874,59249,20874
"104",2020,1,"AL",27057,"PP",108598,16376,59249,20874
"105",2020,1,"AL",27057,"MDB",108598,59249,59249,20874
"106",2020,1,"AL",27057,"CIDADANIA",108598,2101,59249,20874
"107",2020,1,"AL",27057,"PSOL",108598,460,59249,20874
"108",2020,1,"AL",27057,"PATRIOTA",108598,2517,59249,20874
"109",2020,1,"AL",27057,"SOLIDARIEDADE",108598,7021,59249,20874
"110",2020,1,"AL",27065,"REPUBLICANOS",6515,2604,3608,2604
"111",2020,1,"AL",27065,"PP",6515,3608,3608,2604
"112",2020,1,"AL",27065,"PSB",6515,125,3608,2604
"113",2020,1,"AL",27065,"PSDB",6515,178,3608,2604
"114",2020,1,"AL",27073,"PT",22443,147,14057,8198
"115",2020,1,"AL",27073,"MDB",22443,8198,14057,8198
"116",2020,1,"AL",27073,"PODE",22443,41,14057,8198
"117",2020,1,"AL",27073,"PSC",22443,14057,14057,8198
"118",2020,1,"AL",27081,"MDB",4197,2945,2945,1252
"119",2020,1,"AL",27081,"PMN",4197,1252,2945,1252
"120",2020,1,"AL",27090,"PTB",9210,4899,4899,4311
"121",2020,1,"AL",27090,"DEM",9210,4311,4899,4311
"122",2020,1,"AL",27111,"PP",5391,2900,2900,1992
"123",2020,1,"AL",27111,"PTB",5391,1992,2900,1992
"124",2020,1,"AL",27111,"PSD",5391,317,2900,1992
"125",2020,1,"AL",27111,"PCdoB",5391,182,2900,1992
"126",2020,1,"AL",27138,"MDB",9960,5739,5739,3377
"127",2020,1,"AL",27138,"PL",9960,18,5739,3377
"128",2020,1,"AL",27138,"DEM",9960,3377,5739,3377
"129",2020,1,"AL",27138,"PSB",9960,181,5739,3377
"130",2020,1,"AL",27138,"AVANTE",9960,645,5739,3377
"131",2020,1,"AL",27154,"MDB",2192,2160,2160,32
"132",2020,1,"AL",27154,"PSD",2192,32,2160,32
"133",2020,1,"AL",27170,"PTB",4866,2713,2713,2153
"134",2020,1,"AL",27170,"MDB",4866,2153,2713,2153
"135",2020,1,"AL",27197,"MDB",13548,6796,6796,6752
"136",2020,1,"AL",27197,"PL",13548,6752,6796,6752
"137",2020,1,"AL",27219,"MDB",6199,4002,4002,2168
"138",2020,1,"AL",27219,"PL",6199,2168,4002,2168
"139",2020,1,"AL",27219,"CIDADANIA",6199,29,4002,2168
"140",2020,1,"AL",27235,"MDB",5754,5302,5302,452
"141",2020,1,"AL",27235,"CIDADANIA",5754,452,5302,452
"142",2020,1,"AL",27251,"MDB",9967,4272,5102,4272
"143",2020,1,"AL",27251,"PODE",9967,5102,5102,4272
"144",2020,1,"AL",27251,"PMN",9967,457,5102,4272
"145",2020,1,"AL",27251,"AVANTE",9967,136,5102,4272
"146",2020,1,"AL",27278,"PP",17372,10717,10717,6655
"147",2020,1,"AL",27278,"PTB",17372,6655,10717,6655
"148",2020,1,"AL",27294,"MDB",3188,3156,3156,32
"149",2020,1,"AL",27294,"PROS",3188,32,3156,32
"150",2020,1,"AL",27316,"PP",9674,6621,6621,2583
"151",2020,1,"AL",27316,"PT",9674,2583,6621,2583
"152",2020,1,"AL",27316,"PSDB",9674,470,6621,2583
"153",2020,1,"AL",27332,"MDB",9910,5203,5203,4687
"154",2020,1,"AL",27332,"PODE",9910,4687,5203,4687
"155",2020,1,"AL",27332,"PTC",9910,20,5203,4687
"156",2020,1,"AL",27359,"PTB",4704,1055,3649,1055
"157",2020,1,"AL",27359,"MDB",4704,3649,3649,1055
"158",2020,1,"AL",27375,"MDB",4342,2198,2198,2013
"159",2020,1,"AL",27375,"PSDB",4342,131,2198,2013
"160",2020,1,"AL",27375,"PROS",4342,2013,2198,2013
"161",2020,1,"AL",27391,"PP",6700,3324,3324,2814
"162",2020,1,"AL",27391,"MDB",6700,2814,3324,2814
"163",2020,1,"AL",27391,"CIDADANIA",6700,362,3324,2814
"164",2020,1,"AL",27391,"PSD",6700,200,3324,2814
"165",2020,1,"AL",27413,"MDB",10502,6075,6075,4427
"166",2020,1,"AL",27413,"PSDB",10502,4427,6075,4427
"167",2020,1,"AL",27430,"MDB",4097,2387,2387,1168
"168",2020,1,"AL",27430,"PMN",4097,542,2387,1168
"169",2020,1,"AL",27430,"PROS",4097,1168,2387,1168
"170",2020,1,"AL",27456,"PP",28259,16038,16038,12221
"171",2020,1,"AL",27456,"MDB",28259,12221,16038,12221
"172",2020,1,"AL",27472,"PTB",27066,548,10948,8989
"173",2020,1,"AL",27472,"MDB",27066,10948,10948,8989
"174",2020,1,"AL",27472,"PSB",27066,4902,10948,8989
"175",2020,1,"AL",27472,"PSDB",27066,1679,10948,8989
"176",2020,1,"AL",27472,"PSD",27066,8989,10948,8989
"177",2020,1,"AL",27499,"PTB",7020,3395,3625,3395
"178",2020,1,"AL",27499,"MDB",7020,3625,3625,3395
"179",2020,1,"AL",27510,"PP",13740,771,6595,6374
"180",2020,1,"AL",27510,"MDB",13740,6374,6595,6374
"181",2020,1,"AL",27510,"PSC",13740,6595,6595,6374
"182",2020,1,"AL",27537,"PP",2729,1453,1453,1226
"183",2020,1,"AL",27537,"DEM",2729,1226,1453,1226
"184",2020,1,"AL",27537,"AVANTE",2729,50,1453,1226
"185",2020,1,"AL",27553,"PP",5884,3166,3166,2718
"186",2020,1,"AL",27553,"PTB",5884,2718,3166,2718
"187",2020,1,"AL",27570,"PT",19152,823,14956,3064
"188",2020,1,"AL",27570,"MDB",19152,14956,14956,3064
"189",2020,1,"AL",27570,"REDE",19152,309,14956,3064
"190",2020,1,"AL",27570,"PSDB",19152,3064,14956,3064
"191",2020,1,"AL",27596,"PTB",8282,206,4325,3355
"192",2020,1,"AL",27596,"MDB",8282,4325,4325,3355
"193",2020,1,"AL",27596,"PSB",8282,396,4325,3355
"194",2020,1,"AL",27596,"PSD",8282,3355,4325,3355
"195",2020,1,"AL",27618,"PP",13798,5474,8099,5474
"196",2020,1,"AL",27618,"PTB",13798,8099,8099,5474
"197",2020,1,"AL",27618,"PSD",13798,225,8099,5474
"198",2020,1,"AL",27634,"REPUBLICANOS",12867,5413,6671,5413
"199",2020,1,"AL",27634,"MDB",12867,6671,6671,5413
"200",2020,1,"AL",27634,"REDE",12867,284,6671,5413
"201",2020,1,"AL",27634,"PROS",12867,499,6671,5413
"202",2020,1,"AL",27650,"PP",9475,4740,4740,3738
"203",2020,1,"AL",27650,"PT",9475,3738,4740,3738
"204",2020,1,"AL",27650,"PV",9475,25,4740,3738
"205",2020,1,"AL",27650,"PSD",9475,972,4740,3738
"206",2020,1,"AL",27677,"REPUBLICANOS",4032,1838,2194,1838
"207",2020,1,"AL",27677,"MDB",4032,2194,2194,1838
"208",2020,1,"AL",27693,"MDB",4571,3237,3237,1299
"209",2020,1,"AL",27693,"PRTB",4571,35,3237,1299
"210",2020,1,"AL",27693,"PSD",4571,1299,3237,1299
"211",2020,1,"AL",27715,"PP",5540,2453,3044,2453
"212",2020,1,"AL",27715,"PTB",5540,3044,3044,2453
"213",2020,1,"AL",27715,"PATRIOTA",5540,43,3044,2453
"214",2020,1,"AL",27731,"MDB",3897,2158,2158,1739
"215",2020,1,"AL",27731,"PSB",3897,1739,2158,1739
"216",2020,1,"AL",27758,"PTB",6716,6636,6636,80
"217",2020,1,"AL",27758,"PSC",6716,80,6636,80
"218",2020,1,"AL",27774,"PP",3452,903,2549,903
"219",2020,1,"AL",27774,"PSD",3452,2549,2549,903
"220",2020,1,"AL",27790,"PTB",14655,8011,8011,6644
"221",2020,1,"AL",27790,"MDB",14655,6644,8011,6644
"222",2020,1,"AL",27812,"PP",12091,6850,6850,5112
"223",2020,1,"AL",27812,"PTB",12091,87,6850,5112
"224",2020,1,"AL",27812,"REDE",12091,42,6850,5112
"225",2020,1,"AL",27812,"PRTB",12091,5112,6850,5112
"226",2020,1,"AL",27839,"PP",13804,7354,7354,3463
"227",2020,1,"AL",27839,"PTB",13804,3463,7354,3463
"228",2020,1,"AL",27839,"PSB",13804,2987,7354,3463
"229",2020,1,"AL",27855,"PP",381808,97409,110234,109053
"230",2020,1,"AL",27855,"PT",381808,8905,110234,109053
"231",2020,1,"AL",27855,"MDB",381808,110234,110234,109053
"232",2020,1,"AL",27855,"DC",381808,9905,110234,109053
"233",2020,1,"AL",27855,"PMN",381808,507,110234,109053
"234",2020,1,"AL",27855,"PSB",381808,109053,110234,109053
"235",2020,1,"AL",27855,"PSOL",381808,13568,110234,109053
"236",2020,1,"AL",27855,"PATRIOTA",381808,23925,110234,109053
"237",2020,1,"AL",27855,"PCdoB",381808,3427,110234,109053
"238",2020,1,"AL",27855,"UP",381808,4875,110234,109053
"239",2020,1,"AL",27871,"PP",11212,5873,5873,5339
"240",2020,1,"AL",27871,"MDB",11212,5339,5873,5339
"241",2020,1,"AL",27898,"PP",16194,9553,9553,5047
"242",2020,1,"AL",27898,"MDB",16194,5047,9553,5047
"243",2020,1,"AL",27898,"REDE",16194,1594,9553,5047
"244",2020,1,"AL",27910,"REPUBLICANOS",5701,354,2763,2584
"245",2020,1,"AL",27910,"PP",5701,2584,2763,2584
"246",2020,1,"AL",27910,"PTB",5701,2763,2763,2584
"247",2020,1,"AL",27936,"PTB",29383,14681,14702,14681
"248",2020,1,"AL",27936,"MDB",29383,14702,14702,14681
"249",2020,1,"AL",27952,"PTB",7658,3508,4150,3508
"250",2020,1,"AL",27952,"PSD",7658,4150,4150,3508
"251",2020,1,"AL",27979,"PP",2952,1376,1576,1376
"252",2020,1,"AL",27979,"MDB",2952,1576,1576,1376
"253",2020,1,"AL",27995,"PDT",12840,5406,7434,5406
"254",2020,1,"AL",27995,"PTB",12840,7434,7434,5406
"255",2020,1,"AL",28010,"MDB",13466,7342,7342,5423
"256",2020,1,"AL",28010,"PSC",13466,5423,7342,5423
"257",2020,1,"AL",28010,"PMN",13466,701,7342,5423
"258",2020,1,"AL",28037,"PTB",9802,4593,4593,4479
"259",2020,1,"AL",28037,"MDB",9802,4479,4593,4479
"260",2020,1,"AL",28037,"PSDB",9802,730,4593,4479
"261",2020,1,"AL",28053,"PP",3783,2051,2051,1732
"262",2020,1,"AL",28053,"PDT",3783,1732,2051,1732
"263",2020,1,"AL",28070,"PP",4384,1950,2020,1950
"264",2020,1,"AL",28070,"PTB",4384,374,2020,1950
"265",2020,1,"AL",28070,"PL",4384,2020,2020,1950
"266",2020,1,"AL",28070,"PSD",4384,40,2020,1950
"267",2020,1,"AL",28096,"MDB",13039,6791,6791,6248
"268",2020,1,"AL",28096,"PSDB",13039,6248,6791,6248
"269",2020,1,"AL",28118,"MDB",7195,3393,3802,3393
"270",2020,1,"AL",28118,"PL",7195,3802,3802,3393
"271",2020,1,"AL",28134,"PP",6976,6911,6911,65
"272",2020,1,"AL",28134,"PT",6976,65,6911,65
"273",2020,1,"AL",28150,"PT",5503,2940,2940,2563
"274",2020,1,"AL",28150,"PSD",5503,2563,2940,2563
"275",2020,1,"AL",28177,"PP",3203,1686,1686,1106
"276",2020,1,"AL",28177,"PSD",3203,411,1686,1106
"277",2020,1,"AL",28177,"PROS",3203,1106,1686,1106
"278",2020,1,"AL",28193,"MDB",7212,3320,3892,3320
"279",2020,1,"AL",28193,"PL",7212,3892,3892,3320
"280",2020,1,"AL",28215,"MDB",6775,3195,3469,3195
"281",2020,1,"AL",28215,"PRTB",6775,97,3469,3195
"282",2020,1,"AL",28215,"PSB",6775,3469,3469,3195
"283",2020,1,"AL",28215,"PATRIOTA",6775,14,3469,3195
"284",2020,1,"AL",28231,"REPUBLICANOS",3954,2152,2152,1802
"285",2020,1,"AL",28231,"PP",3954,1802,2152,1802
"286",2020,1,"AL",28258,"PTB",35722,13010,21469,13010
"287",2020,1,"AL",28258,"PSB",35722,21469,21469,13010
"288",2020,1,"AL",28258,"PATRIOTA",35722,1243,21469,13010
"289",2020,1,"AL",28274,"MDB",13727,5595,8039,5595
"290",2020,1,"AL",28274,"CIDADANIA",13727,51,8039,5595
"291",2020,1,"AL",28274,"PSDB",13727,8039,8039,5595
"292",2020,1,"AL",28274,"PSOL",13727,42,8039,5595
"293",2020,1,"AL",28290,"PP",9151,2075,3262,2669
"294",2020,1,"AL",28290,"PTB",9151,3262,3262,2669
"295",2020,1,"AL",28290,"PSC",9151,2669,3262,2669
"296",2020,1,"AL",28290,"PSDB",9151,1145,3262,2669
"297",2020,1,"AL",28312,"MDB",4734,2102,2632,2102
"298",2020,1,"AL",28312,"DEM",4734,2632,2632,2102
"299",2020,1,"AL",28339,"REPUBLICANOS",28932,2322,14060,10397
"300",2020,1,"AL",28339,"PP",28932,10397,14060,10397
"301",2020,1,"AL",28339,"MDB",28932,14060,14060,10397
"302",2020,1,"AL",28339,"CIDADANIA",28932,36,14060,10397
"303",2020,1,"AL",28339,"PSDB",28932,2117,14060,10397
"304",2020,1,"AL",28355,"REPUBLICANOS",10278,3694,3694,3506
"305",2020,1,"AL",28355,"PDT",10278,3506,3694,3506
"306",2020,1,"AL",28355,"PSB",10278,3078,3694,3506
"307",2020,1,"AL",28371,"MDB",19418,3665,15592,3665
"308",2020,1,"AL",28371,"PSC",19418,15592,15592,3665
"309",2020,1,"AL",28371,"PTC",19418,161,15592,3665
"310",2020,1,"AL",28398,"PTB",2145,1074,1074,1071
"311",2020,1,"AL",28398,"PSB",2145,1071,1074,1071
"312",2020,1,"AL",28410,"PP",13542,6087,7455,6087
"313",2020,1,"AL",28410,"MDB",13542,7455,7455,6087
"314",2020,1,"AL",28436,"MDB",7688,3328,4360,3328
"315",2020,1,"AL",28436,"PSDB",7688,4360,4360,3328
"316",2020,1,"AL",28452,"PTB",15573,249,9011,5199
"317",2020,1,"AL",28452,"MDB",15573,5199,9011,5199
"318",2020,1,"AL",28452,"PMN",15573,1114,9011,5199
"319",2020,1,"AL",28452,"PSD",15573,9011,9011,5199
"320",2020,1,"AL",28479,"REPUBLICANOS",5413,1012,4401,1012
"321",2020,1,"AL",28479,"MDB",5413,4401,4401,1012
"322",2020,1,"AL",28495,"REPUBLICANOS",12143,4318,7825,4318
"323",2020,1,"AL",28495,"MDB",12143,7825,7825,4318
"324",2020,1,"AL",28517,"MDB",6402,5065,5065,1337
"325",2020,1,"AL",28517,"PODE",6402,1337,5065,1337
"326",2020,1,"AL",28533,"REPUBLICANOS",43057,3757,25355,13945
"327",2020,1,"AL",28533,"PP",43057,25355,25355,13945
"328",2020,1,"AL",28533,"PSB",43057,13945,25355,13945
"329",2020,1,"AL",28550,"PP",4321,2603,2603,1513
"330",2020,1,"AL",28550,"PTB",4321,1513,2603,1513
"331",2020,1,"AL",28550,"REDE",4321,75,2603,1513
"332",2020,1,"AL",28550,"PSC",4321,130,2603,1513
"333",2020,1,"AL",28576,"REPUBLICANOS",4604,1451,3153,1451
"334",2020,1,"AL",28576,"PP",4604,3153,3153,1451
"335",2020,1,"AL",28592,"REPUBLICANOS",22783,678,13408,6364
"336",2020,1,"AL",28592,"MDB",22783,13408,13408,6364
"337",2020,1,"AL",28592,"CIDADANIA",22783,6364,13408,6364
"338",2020,1,"AL",28592,"DEM",22783,391,13408,6364
"339",2020,1,"AL",28592,"PSB",22783,972,13408,6364
"340",2020,1,"AL",28592,"PSDB",22783,970,13408,6364
"341",2020,1,"AL",28614,"MDB",6570,3420,3420,3150
"342",2020,1,"AL",28614,"PSD",6570,3150,3420,3150
"343",2020,1,"AL",28630,"MDB",5437,3004,3004,2362
"344",2020,1,"AL",28630,"PSC",5437,2362,3004,2362
"345",2020,1,"AL",28630,"PROS",5437,71,3004,2362
"346",2020,1,"AL",28657,"PP",12132,8466,8466,1914
"347",2020,1,"AL",28657,"PTB",12132,1752,8466,1914
"348",2020,1,"AL",28657,"DEM",12132,1914,8466,1914
"349",2020,1,"AL",28673,"PDT",14341,1087,8884,2829
"350",2020,1,"AL",28673,"MDB",14341,8884,8884,2829
"351",2020,1,"AL",28673,"PSDB",14341,1541,8884,2829
"352",2020,1,"AL",28673,"PSD",14341,2829,8884,2829
"353",2020,1,"AL",28690,"MDB",17177,10546,10546,6631
"354",2020,1,"AL",28690,"PSDB",17177,6631,10546,6631
"355",2020,1,"AL",28711,"PP",30485,8743,11723,9628
"356",2020,1,"AL",28711,"MDB",30485,11723,11723,9628
"357",2020,1,"AL",28711,"DEM",30485,9628,11723,9628
"358",2020,1,"AL",28711,"PATRIOTA",30485,391,11723,9628
"359",2020,1,"AL",28738,"PTB",5964,3219,3219,2525
"360",2020,1,"AL",28738,"MDB",5964,2525,3219,2525
"361",2020,1,"AL",28738,"PCdoB",5964,14,3219,2525
"362",2020,1,"AL",28738,"PROS",5964,206,3219,2525
"363",2020,1,"AL",28754,"REPUBLICANOS",18862,3248,9304,6167
"364",2020,1,"AL",28754,"PP",18862,9304,9304,6167
"365",2020,1,"AL",28754,"MDB",18862,6167,9304,6167
"366",2020,1,"AL",28754,"REDE",18862,143,9304,6167
"367",2020,1,"AL",28770,"PP",8818,5290,5290,3528
"368",2020,1,"AL",28770,"PSD",8818,3528,5290,3528
"369",2020,1,"AL",28797,"PDT",4166,350,1648,1232
"370",2020,1,"AL",28797,"MDB",4166,847,1648,1232
"371",2020,1,"AL",28797,"PMN",4166,1232,1648,1232
"372",2020,1,"AL",28797,"PATRIOTA",4166,89,1648,1232
"373",2020,1,"AL",28797,"PSD",4166,1648,1648,1232
"374",2020,1,"AL",28819,"PP",9884,4813,5071,4813
"375",2020,1,"AL",28819,"CIDADANIA",9884,5071,5071,4813
"376",2020,1,"AL",28835,"PTB",12545,2475,5170,4775
"377",2020,1,"AL",28835,"MDB",12545,5170,5170,4775
"378",2020,1,"AL",28835,"REDE",12545,125,5170,4775
"379",2020,1,"AL",28835,"PSD",12545,4775,5170,4775
"380",2020,1,"AL",28851,"PDT",32301,1811,13008,9800
"381",2020,1,"AL",28851,"PT",32301,749,13008,9800
"382",2020,1,"AL",28851,"PTB",32301,5655,13008,9800
"383",2020,1,"AL",28851,"MDB",32301,13008,13008,9800
"384",2020,1,"AL",28851,"CIDADANIA",32301,9800,13008,9800
"385",2020,1,"AL",28851,"PRTB",32301,526,13008,9800
"386",2020,1,"AL",28851,"PSDB",32301,752,13008,9800
"387",2020,1,"AL",28878,"REPUBLICANOS",14870,6908,6908,5180
"388",2020,1,"AL",28878,"PTB",14870,2782,6908,5180
"389",2020,1,"AL",28878,"MDB",14870,5180,6908,5180
"390",2020,1,"AL",28894,"PP",14975,7784,7784,7096
"391",2020,1,"AL",28894,"MDB",14975,7096,7784,7096
"392",2020,1,"AL",28894,"PSDB",14975,95,7784,7096
"393",2020,1,"AL",28916,"MDB",6396,4332,4332,2064
"394",2020,1,"AL",28916,"SOLIDARIEDADE",6396,2064,4332,2064
"395",2020,1,"AL",28932,"PP",19453,15448,15448,4005
"396",2020,1,"AL",28932,"PTB",19453,4005,15448,4005
"397",2020,1,"AM",2003,"PSC",7408,4374,4374,2692
"398",2020,1,"AM",2003,"PSDB",7408,2692,4374,2692
"399",2020,1,"AM",2003,"PROS",7408,342,4374,2692
"400",2020,1,"AM",2011,"PP",8741,1342,5639,1457
"401",2020,1,"AM",2011,"PSC",8741,5639,5639,1457
"402",2020,1,"AM",2011,"PSB",8741,117,5639,1457
"403",2020,1,"AM",2011,"PSDB",8741,1457,5639,1457
"404",2020,1,"AM",2011,"SOLIDARIEDADE",8741,186,5639,1457
"405",2020,1,"AM",2020,"PP",8490,4373,4373,3771
"406",2020,1,"AM",2020,"PODE",8490,346,4373,3771
"407",2020,1,"AM",2020,"CIDADANIA",8490,3771,4373,3771
"408",2020,1,"AM",2038,"REPUBLICANOS",5495,5495,5495,NA
"409",2020,1,"AM",2046,"PP",12937,3142,5202,4275
"410",2020,1,"AM",2046,"PTB",12937,229,5202,4275
"411",2020,1,"AM",2046,"MDB",12937,4275,5202,4275
"412",2020,1,"AM",2046,"PTC",12937,89,5202,4275
"413",2020,1,"AM",2046,"PSD",12937,5202,5202,4275
"414",2020,1,"AM",2054,"REPUBLICANOS",6716,2309,2600,2309
"415",2020,1,"AM",2054,"PSC",6716,2600,2600,2309
"416",2020,1,"AM",2054,"PSD",6716,1807,2600,2309
"417",2020,1,"AM",2070,"PTB",21557,7461,9101,7461
"418",2020,1,"AM",2070,"PSC",21557,9101,9101,7461
"419",2020,1,"AM",2070,"PSDB",21557,1413,9101,7461
"420",2020,1,"AM",2070,"PSD",21557,3582,9101,7461
"421",2020,1,"AM",2097,"PT",8294,99,3486,2978
"422",2020,1,"AM",2097,"MDB",8294,3486,3486,2978
"423",2020,1,"AM",2097,"PSC",8294,2978,3486,2978
"424",2020,1,"AM",2097,"PL",8294,830,3486,2978
"425",2020,1,"AM",2097,"SOLIDARIEDADE",8294,901,3486,2978
"426",2020,1,"AM",2119,"MDB",16022,9697,9697,6218
"427",2020,1,"AM",2119,"PSC",16022,6218,9697,6218
"428",2020,1,"AM",2119,"PATRIOTA",16022,107,9697,6218
"429",2020,1,"AM",2135,"REPUBLICANOS",16723,4827,8231,4827
"430",2020,1,"AM",2135,"PDT",16723,272,8231,4827
"431",2020,1,"AM",2135,"MDB",16723,8231,8231,4827
"432",2020,1,"AM",2135,"PSC",16723,961,8231,4827
"433",2020,1,"AM",2135,"AVANTE",16723,2432,8231,4827
